Close,Volume,Volatility,target
0.017186969911019354,0.0005304979689932234,0.16636465830052566,1
0.017945390092491686,0.0004951431529801222,0.1742643967578014,0
0.017945390092491686,0.00041079030075450313,0.17362344429530624,0
0.017490338416599083,0.00015833164583191716,0.17557396648931514,1
0.017642019421957984,0.0003985195830534953,0.17460928506878867,0
0.016731916070172777,0.0007674137148278662,0.1759392695078661,0
0.0165802328998599,0.0001783359454913996,0.1744771211856633,1
0.01688359924048565,0.0002345646157269929,0.17562698458218545,0
0.01688359924048565,0.00020726757100422014,0.1745165948575894,0
0.01688359924048565,0.00017705888190844285,0.1717066200630256,0
0.016731916070172777,0.0001423978916616456,0.1717354820598523,0
0.015973496971177434,0.000620671080158012,0.17807866250161794,0
0.015973496971177434,0.00026784552895828175,0.17691584144592032,0
0.014760025113812495,0.0014387977018696975,0.2046975912578687,0
0.013698237509237425,0.002010920672130895,0.22404458442789563,1
0.01415328918513003,0.001098441320718979,0.2334506872240851,0
0.01415328918513003,0.0006937681999739413,0.21880835286892583,1
0.01445665660823277,0.0007901296916089294,0.22334589976287997,0
0.014304973437919892,0.0007848744916453743,0.21388044707271073,0
0.013394869003657698,0.00122914718778601,0.22712416329514892,1
0.01445665660823277,0.0031859191520768036,0.2641310947852918,1
0.01460834194349962,0.003403077527509404,0.2644710208092268,0
0.014001604932340166,0.0016155445136736455,0.2688612151337769,1
0.01445665660823277,0.0015191815071352375,0.2758897465065902,1
0.015518445295284828,0.00328452724548347,0.3019242696123926,0
0.0152150767897051,0.0014546042041526993,0.3022177173426845,1
0.015366761042494964,0.0007864515061054667,0.3030307482861442,0
0.015366761042494964,0.0007015593482623712,0.3030307482861442,1
0.01612518014149031,0.0013143014239207444,0.31348915830636215,0
0.01582181271838757,0.0015659299117692373,0.31065379972498824,1
0.01612518014149031,0.0013000143697678797,0.31220357357774403,0
0.015670128465597705,0.0022621522552833803,0.3060592640776624,0
0.015518445295284828,0.0005203708396313424,0.3061163813676709,0
0.015366761042494964,0.0004596944129549887,0.304390737590024,0
0.015063393619392225,0.0003733358286014517,0.3046773814219816,1
0.0152150767897051,0.0009525000699582399,0.29598570459055,0
0.015063393619392225,0.0008438224135196477,0.2960315060735835,0
0.01445665660823277,0.0012948091616171804,0.2994621442906584,0
0.01445665660823277,0.0005934225123446753,0.2994621442906584,1
0.015063393619392225,0.0007057359369909735,0.30760778042152637,1
0.015518445295284828,0.0007298153268499264,0.31158207619205225,0
0.015063393619392225,0.000737957932731768,0.3070236555946178,0
0.01460834194349962,0.0008457281620218536,0.31012441479315517,1
0.014760025113812495,0.0005284149767908918,0.2878765121658892,0
0.01460834194349962,0.0004589566549895083,0.2653640197483755,0
0.01460834194349962,0.00030930086104322965,0.26110303746545166,0
0.01460834194349962,0.0003897513220592443,0.26110303746545166,0
0.014001604932340166,0.0014844659803653246,0.26701746072371874,0
0.013394869003657698,0.0022811476292652244,0.27432044996935623,0
0.013394869003657698,0.0011425386443681932,0.2567962084222036,0
0.013152175498166304,0.0012365262823442332,0.22742145647220613,0
0.012727460239840876,0.0016429536612494891,0.2305485139527746,0
0.012181397146292764,0.0012729400158478289,0.23081396371951757,0
0.011635335135221641,0.001196831268033183,0.23102929639763597,0
0.011635335135221641,0.001780055450555243,0.19525782270383837,0
0.011453314464864597,0.0010031538956086841,0.19481860614225952,1
0.011574661217610296,0.0007736036102014857,0.19488141139043605,0
0.011392640547253256,0.0011454624079685568,0.19458082777997732,0
0.01114994595928487,0.0012332101587581214,0.17233958528639892,0
0.0107859035360938,0.003797425066544557,0.1745344364189361,0
0.01030051544263402,0.004017570831521156,0.17341018288269314,1
0.01096792528892783,0.0035952672647755835,0.20605095320442268,1
0.011271293794507559,0.0025269952456634646,0.21382410315994632,0
0.011271293794507559,0.0016687358025523845,0.21436878527338696,1
0.012970153745332271,0.004762679108394745,0.31752881531307076,0
0.01278813415745222,0.002779252418431207,0.3170183605223673,1
0.013394869003657698,0.003564666215694058,0.32646351893765707,0
0.013152175498166304,0.0012413694285775816,0.3221252186226763,1
0.013212848333300657,0.002544281808587687,0.32228262848500283,1
0.013273522250911999,0.0009683141467583412,0.31498357376155206,0
0.013273522250911999,0.0012471851428064915,0.31055861186528744,1
0.013698237509237425,0.0006600313008132692,0.3127170461876226,0
0.013698237509237425,0.0039052498323577578,0.3096838774822455,0
0.013394869003657698,0.0011215345084515916,0.31060850228623943,0
0.013030826580466628,0.0013411849000098904,0.31259914673521955,1
0.013091501580554958,0.0011076625378357735,0.3127871348457369,1
0.013152175498166304,0.0012994993026051213,0.3129686078660152,0
0.012848806992586575,0.0013465552326333563,0.30872952325527403,0
0.011878028640713037,0.0016816564138205196,0.32195029574600526,1
0.012363417816649807,0.0011235160021247914,0.3285261388618538,0
0.011878028640713037,0.001123732633313834,0.33236671239899046,0
0.011574661217610296,0.0007397197654090855,0.33106757309411133,0
0.011453314464864597,0.0013202246962924654,0.3254139119264588,1
0.011574661217610296,0.001069871757123509,0.31887040749501244,0
0.011271293794507559,0.002050541456174371,0.32129137742811553,1
0.012120723228681421,0.0018055921775041181,0.33898230099673426,0
0.011878028640713037,0.001710763768130046,0.3403899205781473,0
0.011878028640713037,0.0010908819526537902,0.339374666723417,1
0.012970153745332271,0.006115845379552447,0.3623478241129811,1
0.013273522250911999,0.007523608769962534,0.35838922959899805,1
0.013334196168523344,0.0016320463566263713,0.34941998146833586,0
0.013091501580554958,0.002685540492877585,0.341609925675276,0
0.01278813415745222,0.002718395718247888,0.3429134598702693,1
0.013212848333300657,0.0034422862578226735,0.3453954361927718,0
0.013152175498166304,0.0019321002471946686,0.266834050514628,1
0.013334196168523344,0.0018301033148377362,0.26647670150844077,0
0.013091501580554958,0.0014333591985923372,0.2585841515904423,1
0.013273522250911999,0.0011579149140799499,0.25791498478001557,1
0.013698237509237425,0.0035277207510900853,0.26206349675627577,0
0.013546553256447562,0.002763027802804319,0.2627065653495313,1
0.014760025113812495,0.003560951672508518,0.2942039955858349,0
0.01460834194349962,0.0025104934027107392,0.2917316986181801,1
0.014760025113812495,0.0008929204333578776,0.29192788592857016,1
0.015063393619392225,0.0018812888715885572,0.29038770755445187,0
0.01460834194349962,0.0021248050516236064,0.2912995409945528,0
0.01460834194349962,0.0012173263964007058,0.29137297545529356,1
0.014760025113812495,0.0008833992653639475,0.2915236680932709,0
0.01415328918513003,0.0011746439925456572,0.29685129323837983,0
0.013698237509237425,0.001485379467127511,0.2766591649597683,1
0.013849920679550301,0.0010046203221191255,0.27150395913738173,0
0.013698237509237425,0.0010028297062768302,0.2643662719096289,0
0.013546553256447562,0.0007877785615012794,0.2614559108398551,0
0.013546553256447562,0.0006277411344185802,0.2604559726973957,0
0.013212848333300657,0.0015254835053619279,0.2643303634254081,1
0.013273522250911999,0.0016522491086338575,0.260080110971042,1
0.013334196168523344,0.0011530626784260823,0.23803987221147,0
0.013273522250911999,0.0005198754662130424,0.23568317038618547,0
0.012970153745332271,0.0009018432145009561,0.23901532157555633,1
0.013394869003657698,0.0008594880297846009,0.20348445753945751,0
0.013394869003657698,0.0009878715499089597,0.20068288503860143,0
0.013394869003657698,0.0007835110785674845,0.20059071750650515,0
0.012424091734261148,0.00253311697038319,0.22660598901368703,0
0.012060049311070077,0.0020208917664405286,0.22807446122051858,0
0.011574661217610296,0.0009862187902778734,0.22848217739622087,1
0.011635335135221641,0.0014031808075649576,0.22888461134915125,1
0.011878028640713037,0.0012736368714209726,0.2302681888877317,0
0.011878028640713037,0.0012584408752161812,0.22919008360800544,1
0.012424091734261148,0.001063268293116263,0.2390221654863386,0
0.012424091734261148,0.0007426647376573274,0.233329273979576,0
0.012363417816649807,0.0008305942768572774,0.2330085780362776,1
0.012424091734261148,0.0004973973292689,0.1855599441528736,1
0.012848806992586575,0.0016311889212907206,0.1942664319576904,0
0.012727460239840876,0.0011248733555890016,0.19312820701981337,1
0.01278813415745222,0.0008692167395470544,0.18976760036211093,0
0.012606112404618189,0.0005820652814058537,0.18631459882583257,0
0.01230274498151545,0.0008492245591149309,0.1883007122310892,0
0.011938702558324379,0.0013886998457743485,0.18986139789513493,0
0.011696007970355995,0.0011069096308360942,0.1835089716615041,0
0.011696007970355995,0.0011230236585133312,0.17922181054890238,1
0.011938702558324379,0.0013772471759200746,0.18161660676763183,0
0.011756681887967338,0.0008769942537047054,0.18203096390350132,0
0.011756681887967338,0.0005882763854273514,0.1819040794741001,0
0.011574661217610296,0.0011072323052645282,0.18245506645651813,0
0.011574661217610296,0.00043400771056754576,0.18006201228065588,1
0.011635335135221641,0.0005378028332838728,0.180125351894062,1
0.011756681887967338,0.0005900533671388677,0.18093657700889482,1
0.011878028640713037,0.0009490021579617428,0.18212155903030508,0
0.011696007970355995,0.0008359343114123455,0.18061458456420088,1
0.011878028640713037,0.0011702856154066697,0.1745882279268525,1
0.01230274498151545,0.0016998958509958449,0.18380085652173056,1
0.012545438487006847,0.002621756999287062,0.18666334663221157,1
0.013698237509237425,0.005235636500790761,0.20294917903068704,1
0.015063393619392225,0.0048226086876851,0.24239004842646855,0
0.014911708284125373,0.0023721781757656633,0.2328886842332612,0
0.01460834194349962,0.0015484570157243704,0.23693826349992841,0
0.01445665660823277,0.0012734899257892444,0.23766738423099154,1
0.015366761042494964,0.0024648054304706535,0.2518559927834258,1
0.015518445295284828,0.0027339416571426707,0.24558225658808558,1
0.01627686547675716,0.0037746348594959196,0.25299015318989093,0
0.015973496971177434,0.0031977217646210693,0.25571955749701714,1
0.01733865308133223,0.0036790459686050687,0.28092720137265376,0
0.0165802328998599,0.0033112713504579875,0.29115334962424894,1
0.01688359924048565,0.0016685858271138167,0.2900379621732115,1
0.017490338416599083,0.00156292888809446,0.2926335459323458,1
0.01809707326280456,0.0019301702602377447,0.29214301881650034,0
0.01733865308133223,0.0017860241700295605,0.2991389651326445,0
0.01703528674070648,0.0009323927568662059,0.2959588490579247,1
0.01733865308133223,0.0024273479285107625,0.29169419625242976,0
0.01733865308133223,0.0012106744554840237,0.29169419625242976,1
0.01779370259227086,0.0009392249712898533,0.29220203566084363,1
0.019462230455436345,0.004944628098542553,0.3134966187504595,0
0.01885549344427689,0.002414998435831921,0.32143179558106627,1
0.01900717661458977,0.0011241340827201015,0.3179026117480445,0
0.01885549344427689,0.0016511689824954849,0.3192013701605039,0
0.01779370259227086,0.0025111039087889497,0.3384335719774374,1
0.01900717661458977,0.0020359499064341114,0.34829506326464554,0
0.018248758598071412,0.0017193305469694533,0.35913549094219827,0
0.017945390092491686,0.0009194585114672918,0.35955778229006874,0
0.017490338416599083,0.0009984592099104837,0.3649254641875884,0
0.0165802328998599,0.002143979184208996,0.3770288440665953,1
0.01915886194985662,0.003949586510747313,0.43826859487837794,0
0.018552122773743192,0.0018912236082161138,0.4277234806913293,0
0.018552122773743192,0.0006799477360743988,0.4050448771812529,1
0.01885549344427689,0.0006620052199693697,0.4042165605831251,0
0.018703808109010043,0.0006113529092223454,0.4025204841440949,0
0.018552122773743192,0.0005945526302959039,0.4022883644001033,0
0.01809707326280456,0.003081996777473207,0.3965259138677949,1
0.0186085349794558,0.0017488151122305293,0.3979622239610421,1
0.019086240733737197,0.0010988139869602689,0.3936670905544339,1
0.021156293950730636,0.005937759393125327,0.42248914137748533,0
0.020837822726225048,0.0018261160890366186,0.40697223446592556,0
0.020837822726225048,0.0009258650380299536,0.3989433319441309,1
0.021315528480506444,0.0012351280264876864,0.3993218562845539,0
0.02099705942095483,0.0012411649166158983,0.39857652758823237,1
0.021156293950730636,0.0009620894086060645,0.3961245024575479,1
0.02227093782411526,0.0026201936189577486,0.3948876622306641,0
0.022111703294339456,0.001861899622717545,0.39347744927417166,0
0.020360119136897628,0.0066748765544590635,0.41741161563708945,1
0.02067858819644924,0.0017237480053418162,0.417525052498737,1
0.02163399754005806,0.002560521573248774,0.4211058457292751,1
0.022111703294339456,0.0023601710512597142,0.3986845630968668,0
0.021793232069833867,0.0009970200516616,0.3956761019062028,1
0.02227093782411526,0.00076452176419932,0.3964901925288567,0
0.02163399754005806,0.0007197821215000778,0.3997338083871927,0
0.021156293950730636,0.0007211061470890507,0.38987837609575265,0
0.0197231810177944,0.0021403721991662674,0.3940019621669944,0
0.01940470979328881,0.0015841617744274633,0.3893306492204653,1
0.02020088460712182,0.0009826587672411612,0.3924321444828055,0
0.019882413382616232,0.0005609490426361811,0.39088694855381834,1
0.02147476301028225,0.002165424157020782,0.39677585420336303,0
0.021156293950730636,0.0006548821440891056,0.3232044753152906,0
0.02099705942095483,0.00043849030978696326,0.3186924572015414,0
0.02051935583162741,0.0006624733251261118,0.3215366683323331,0
0.02051935583162741,0.0004332366247268281,0.32097651328048615,0
0.02020088460712182,0.0004809924401350465,0.3218719449956162,1
0.021156293950730636,0.0019933341583295372,0.3285358311840349,0
0.02099705942095483,0.0006018529498762936,0.32577167221317954,0
0.020837822726225048,0.0005652119808597164,0.3243385958604547,1
0.02147476301028225,0.0020357363050519084,0.3252821306737672,1
0.022111703294339456,0.0016665846396961585,0.2827963913246259,1
0.02227093782411526,0.0012961665150813908,0.2815434053759812,1
0.022430172353891067,0.0012555519543944748,0.2815911090076519,0
0.022111703294339456,0.0004490522164303492,0.28093301873604626,1
0.022430172353891067,0.0008343012455257177,0.28027857861758376,0
0.02227093782411526,0.00046533288348377274,0.28057586456909805,0
0.02227093782411526,0.0004589763487339667,0.2684513879886102,0
0.02147476301028225,0.0005008861518448779,0.2742014393119881,1
0.021793232069833867,0.0006015181562205007,0.2435460122377751,0
0.021793232069833867,0.0002959969792098654,0.24267532348661291,0
0.02147476301028225,0.00023367233761268502,0.23331533104411506,0
0.021315528480506444,0.0008240226258218488,0.23084995449190238,0
0.021156293950730636,0.00048807764342981356,0.23007711389807353,0
0.021156293950730636,0.0003713497902179923,0.22719287282520198,1
0.02227093782411526,0.0011996202052291776,0.2377243177105261,0
0.022111703294339456,0.0007380397375164414,0.23515313782228203,0
0.021952468764563648,0.00041546226290140536,0.20763213645673398,0
0.02163399754005806,0.0002908599417130608,0.20728532449608927,0
0.02147476301028225,0.0004961763171124787,0.1992973763433279,1
0.023544818392229667,0.003612841659349582,0.24500675040379716,0
0.022907878108172464,0.001913321504401867,0.21969162411547088,1
0.023385581697499887,0.0010615776608996798,0.2196905112057273,1
0.023704052922005475,0.0009373616400834041,0.21946770556703019,0
0.023385581697499887,0.0004966020049734643,0.21708665703896826,0
0.023385581697499887,0.000313834966978923,0.21708665703896826,0
0.022430172353891067,0.0012890328348771876,0.22650271834936586,0
0.02227093782411526,0.00041419428873896785,0.21604816278076014,0
0.022111703294339456,0.0005583994601805273,0.2160104182721292,1
0.02322634716772408,0.0007520132066613915,0.2281132728298108,0
0.022907878108172464,0.0007494454453646992,0.22560347092242744,0
0.022111703294339456,0.0009811938556341397,0.22848351075069193,1
0.022430172353891067,0.0007589196513526131,0.22930376417046688,1
0.022589406883666875,0.0004432743747869364,0.2293003726370822,0
0.022589406883666875,0.0005210464865566077,0.2280616191324784,1
0.023067110472994295,0.0008535662723162999,0.22930341377847416,0
0.023067110472994295,0.0003487353119660609,0.22891734505590164,1
0.023863285286827306,0.0016857133251789516,0.23465080095060475,0
0.02322634716772408,0.001802526012982286,0.23135395566392897,1
0.023863285286827306,0.0009167241107944129,0.23383496870921583,0
0.023704052922005475,0.0008672594843285726,0.23431389418357987,0
0.023704052922005475,0.0006169095749664561,0.2326267808192286,0
0.023385581697499887,0.0013679759669904242,0.2335508216971849,1
0.023544818392229667,0.00042094621328136187,0.23293514965671433,1
0.024500227735838483,0.002055836043626843,0.23980412444231913,1
0.025455634914493326,0.0019446072898291773,0.23404865043653142,1
0.02609257519855053,0.0011676678622971213,0.23533143935977527,0
0.025933340668774722,0.001533657924215587,0.23519221036271376,0
0.02513716585494171,0.0009358603707943055,0.24018907060701844,0
0.024659460100660315,0.0013380581393512634,0.24247520514649878,0
0.023704052922005475,0.0013185567876271803,0.20306353318745382,0
0.023544818392229667,0.0009636982360379745,0.19854043862207585,0
0.023544818392229667,0.0007237966155627531,0.19599545045962766,1
0.024340991041108703,0.000974697949769705,0.20185422566544248,1
0.025614869444269134,0.001282338476664749,0.2156216354149482,0
0.024659460100660315,0.0006670665122951804,0.22489804175280576,0
0.024659460100660315,0.0002664609072325137,0.21395340638611243,0
0.024500227735838483,0.0004128581439226359,0.21388105814258346,0
0.023863285286827306,0.0005261577706952744,0.2182695768724004,1
0.024500227735838483,0.0003488716532738499,0.20824696299773943,0
0.024022521981557087,0.00048215891576835216,0.2095636240932299,1
0.024818694630436122,0.0003829463758971546,0.20647030302440064,0
0.024659460100660315,0.0002881043323923036,0.20642913760876483,0
0.024181756511332895,0.00022413753548797602,0.20938605746097994,1
0.024659460100660315,0.00021400283160899554,0.2110543335704276,0
0.024340991041108703,0.0007423011608365569,0.21047650992878264,0
0.024181756511332895,0.00029038426203921924,0.21088981945961083,0
0.024022521981557087,0.0003055529899824527,0.20451904383905825,1
0.024181756511332895,0.0013222092197725049,0.19990547857297009,0
0.023704052922005475,0.0003532179111854785,0.19812395580894177,0
0.022907878108172464,0.0011605902335194535,0.20477203230280422,0
0.022748643578396656,0.0013242013177696438,0.20498483964024275,0
0.02227093782411526,0.0013381323696188374,0.20645660188679626,0
0.02163399754005806,0.0014609622538059252,0.21026876583546228,0
0.021156293950730636,0.0010897684986401802,0.20036676377920812,0
0.020837822726225048,0.0026547485659651547,0.18805679020441785,1
0.02147476301028225,0.0011634806692445798,0.19037724031035444,0
0.020360119136897628,0.003081795295318363,0.20307938447325727,0
0.020360119136897628,0.0008613013691781944,0.1999024038594363,0
0.02020088460712182,0.00046006404938943877,0.19891512033144776,0
0.02004164791239204,0.0007883511949939931,0.19190992015062758,0
0.019882413382616232,0.0012787905728553959,0.1919388953498588,0
0.019882413382616232,0.0007147935445384211,0.1919388953498588,1
0.02004164791239204,0.000785286545375581,0.18269628161494475,1
0.02099705942095483,0.0032255717490920974,0.17853247364748734,1
0.021793232069833867,0.001286234808260674,0.18390260535348912,0
0.021156293950730636,0.000711010830698987,0.1878877992917874,1
0.021315528480506444,0.0003602303991160914,0.18883775443404516,0
0.021156293950730636,0.0004997151315013125,0.1856719717009049,1
0.021315528480506444,0.0003532709328051742,0.18008978511386817,0
0.02099705942095483,0.0006725035006691207,0.1792445087404654,1
0.021156293950730636,0.0002437615943890692,0.1700626340167905,0
0.02099705942095483,0.0003497063650582024,0.17009024107979157,0
0.02099705942095483,0.0005616701366640428,0.16868953380232563,1
0.02163399754005806,0.0009526894328857246,0.17307793748298825,1
0.022111703294339456,0.0009571553681675235,0.17708893669124812,0
0.02163399754005806,0.000406933356647495,0.17935335822755616,1
0.022589406883666875,0.0008472915423511672,0.1938010901497037,1
0.022748643578396656,0.0007552232870081119,0.19384479927060586,1
0.024022521981557087,0.0016501721760452056,0.21132713657364718,0
0.024022521981557087,0.0006683344864576178,0.20392692733463477,0
0.024022521981557087,0.000746998876341597,0.2034593758380954,0
0.024022521981557087,0.0004808985161230141,0.20007935729108317,0
0.023704052922005475,0.0005786370549666709,0.19544654816098814,0
0.023704052922005475,0.00046246517130994465,0.1912711999037177,0
